GeneID	Symbol	Description	log2FC	Pvalue
28930	IGKV1-39	immunoglobulin kappa variable 1-39	1.36	2.689
28893	IGKV1D-39	immunoglobulin kappa variable 1D-39	1.338	2.51
28894	IGKV1D-37	immunoglobulin kappa variable 1D-37 (non-functional)	2.047	3.02
28896	IGKV1D-33	immunoglobulin kappa variable 1D-33	1.262	2.017
28881	IGKV2D-30	immunoglobulin kappa variable 2D-30	2.006	4.565
28882	IGKV2D-29	immunoglobulin kappa variable 2D-29	2.191	5.788
28883	IGKV2D-28	immunoglobulin kappa variable 2D-28	1.836	3.932
28898	IGKV1D-27	immunoglobulin kappa variable 1D-27 (pseudogene)	1.878	4.243
28885	IGKV2D-24	immunoglobulin kappa variable 2D-24 (non-functional)	1.964	4.782
28870	IGKV6D-21	immunoglobulin kappa variable 6D-21 (non-functional)	1.531	2.424
28874	IGKV3D-20	immunoglobulin kappa variable 3D-20	1.739	3.872
28888	IGKV2D-18	immunoglobulin kappa variable 2D-18 (pseudogene)	2.849	4.377
28900	IGKV1D-17	immunoglobulin kappa variable 1D-17	1.945	3.886
28901	IGKV1D-16	immunoglobulin kappa variable 1D-16	1.585	2.524
28875	IGKV3D-15	immunoglobulin kappa variable 3D-15	1.621	3.846
28902	IGKV1D-13	immunoglobulin kappa variable 1D-13	1.676	2.505
28903	IGKV1D-12	immunoglobulin kappa variable 1D-12	1.878	4.763
28876	IGKV3D-11	immunoglobulin kappa variable 3D-11	1.81	4.458
28891	IGKV1D-43	immunoglobulin kappa variable 1D-43	2.376	4.965
28904	IGKV1D-8	immunoglobulin kappa variable 1D-8	1.497	3.035
28877	IGKV3D-7	immunoglobulin kappa variable 3D-7	2.038	5.043
645367	GGT8P	gamma-glutamyltransferase 8 pseudogene	2.505	8.432
4118	MAL	mal, T cell differentiation protein	2.01	4.514
150696	PROM2	prominin 2	1.048	2.105
1844	DUSP2	dual specificity phosphatase 2	-1.197	3.602
23397	NCAPH	non-SMC condensin I complex subunit H	-1.151	5.525
26504	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4	1.308	7.477
200403	VWA3B	von Willebrand factor A domain containing 3B	1.378	4.03
1261	CNGA3	cyclic nucleotide gated channel subunit alpha 3	2.152	2.241
3899	AFF3	ALF transcription elongation factor 3	1.512	4.359
200407	CREG2	cellular repressor of E1A stimulated genes 2	-2.16	4.947
7850	IL1R2	interleukin 1 receptor type 2	2.128	5.666
6549	SLC9A2	solute carrier family 9 member A2	1.712	4.819
5455	POU3F3	POU class 3 homeobox 3	2.289	3.748
84417	ECRG4	ECRG4 augurin precursor	2.294	4.127
112268438	LOC112268438	uncharacterized LOC112268438	-1.98	5.495
105373985	LOC105373985	uncharacterized LOC105373985	-1.456	2.73
7851	MALL	mal, T cell differentiation protein like	1.744	7.707
699	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	-1.278	5.895
541471	MIR4435-2HG	MIR4435-2 host gene	-1.117	7.302
284958	NT5DC4	5'-nucleotidase domain containing 4	-1.587	9.076
150468	CKAP2L	cytoskeleton associated protein 2 like	-1.525	8.223
3552	IL1A	interleukin 1 alpha	-3.118	8.003
3553	IL1B	interleukin 1 beta	-2.078	6.168
3557	IL1RN	interleukin 1 receptor antagonist	-2.72	8.66
101927400	LINC02966	long intergenic non-protein coding RNA 2966	-1.658	4.923
729468	PGM5P4	phosphoglucomutase 5 pseudogene 4	1.595	3.996
107985939	LOC107985939	uncharacterized LOC107985939	-1.139	6.624
8685	MARCO	macrophage receptor with collagenous structure	-3.767	9.508
140738	TMEM37	transmembrane protein 37	1.516	6.366
105373582	LOC105373582	uncharacterized LOC105373582	-2.478	10.572
105373989	LOC105373989	putative cuticle collagen 91	-2.644	7.278
3625	INHBB	inhibin subunit beta B	-3.054	11.653
5624	PROC	protein C, inactivator of coagulation factors Va and VIIIa	-4.184	10.689
105373608	LOC105373608	uncharacterized LOC105373608	-2.9	7.943
90557	CCDC74A	coiled-coil domain containing 74A	-1.055	4.399
29798	C2orf27A	chromosome 2 open reading frame 27A	-1.645	10.876
130013	ACMSD	aminocarboxymuconate semialdehyde decarboxylase	-3.699	8.936
4175	MCM6	minichromosome maintenance complex component 6	-1.095	10.407
1615	DARS1	aspartyl-tRNA synthetase 1	-1.083	13.495
101928243	DARS1-AS1	DARS1 antisense RNA 1	-1.008	10.916
8942	KYNU	kynureninase	-2.274	8.259
3800	KIF5C	kinesin family member 5C	1.975	5.493
7130	TNFAIP6	TNF alpha induced protein 6	-2.219	8.623
4703	NEB	nebulin	-1.25	4.119
130399	ACVR1C	activin A receptor type 1C	1.066	2.896
57282	SLC4A10	solute carrier family 4 member 10	1.667	2.901
101929532	LOC101929532	uncharacterized LOC101929532	-3.231	13.085
2641	GCG	glucagon	2.703	2.824
2191	FAP	fibroblast activation protein alpha	-3.794	22.927
2888	GRB14	growth factor receptor bound protein 14	-2.192	4.854
6328	SCN3A	sodium voltage-gated channel alpha subunit 3	1.433	3.018
101929680	SCN1A-AS1	SCN1A and SCN9A antisense RNA 1	1.495	3.701
6335	SCN9A	sodium voltage-gated channel alpha subunit 9	1.416	2.9
6332	SCN7A	sodium voltage-gated channel alpha subunit 7	1.597	2.314
8708	B3GALT1	beta-1,3-galactosyltransferase 1	2.24	3.149
105616981	B3GALT1-AS1	B3GALT1 antisense RNA 1	2.228	3.993
57405	SPC25	SPC25 component of NDC80 kinetochore complex	-1.301	6.422
10170	DHRS9	dehydrogenase/reductase 9	1.857	3.499
440925	LINC01124	long intergenic non-protein coding RNA 1124	-1.715	3.737
389058	SP5	Sp5 transcription factor	-2.295	5.273
285141	ERICH2	glutamate rich 2	-1.662	4.1
2571	GAD1	glutamate decarboxylase 1	-3.419	5.546
11069	RAPGEF4	Rap guanine nucleotide exchange factor 4	-1.469	5.159
51776	MAP3K20	mitogen-activated protein kinase kinase kinase 20	-1.187	4.492
339751	MAP3K20-AS1	MAP3K20 antisense RNA 1	-1.767	9.499
83879	CDCA7	cell division cycle associated 7	-1.543	6.872
107985961	LOC107985961		-1.47	5.349
1134	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit	1.508	3.309
3238	HOXD12	homeobox D12	3.022	2.977
3234	HOXD8	homeobox D8	1.187	2.209
100506783	HOXD-AS2	HOXD cluster antisense RNA 2	1.109	2.081
401021	LOC401021	uncharacterized LOC401021	1.446	3.337
3233	HOXD4	homeobox D4	2.013	4.271
3232	HOXD3	homeobox D3	1.988	3.681
401022	HAGLR	HOXD antisense growth-associated long non-coding RNA	1.608	2.51
3231	HOXD1	homeobox D1	1.697	2.616
102465802	MIR7704	microRNA 7704	1.639	2.719
151242	PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C	-1.367	2.996
2487	FRZB	frizzled related protein	1.407	4.759
401024	FSIP2	fibrous sheath interacting protein 2	2.297	5.131
7035	TFPI	tissue factor pathway inhibitor	-1.396	3.827
51454	GULP1	GULP PTB domain containing engulfment adaptor 1	1.054	2.918
105373791	LOC105373791	uncharacterized LOC105373791	-1.657	6.015
1281	COL3A1	collagen type III alpha 1 chain	-1.637	6.313
100500837	MIR3606	microRNA 3606	-1.603	5.869
1290	COL5A2	collagen type V alpha 2 chain	-1.718	9.406
84281	C2orf88	chromosome 2 open reading frame 88	2.356	5.357
23671	TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2	2.613	4.807
57181	SLC39A10	solute carrier family 39 member 10	-1.474	13.287
57520	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	-2.249	18.142
101927482	HECW2-AS1	HECW2 antisense RNA 1	1.089	3.948
284992	CCDC150	coiled-coil domain containing 150	-1.58	7.831
3329	HSPD1	heat shock protein family D (Hsp60) member 1	-1.373	11.632
106635540	SNORA105B	small nucleolar RNA, H/ACA box 105B	-1.289	9.464
3336	HSPE1	heat shock protein family E (Hsp10) member 1	-1.092	10.452
348751	FTCDNL1	formiminotransferase cyclodeaminase N-terminal like	-1.061	5.287
316	AOX1	aldehyde oxidase 1	-4.722	11.653
65061	CDK15	cyclin dependent kinase 15	1.285	2.689
100652824	KIAA2012	KIAA2012	-3.669	14.935
51602	NOP58	NOP58 ribonucleoprotein	-1.101	12.778
8828	NRP2	neuropilin 2	-1.343	5.79
8609	KLF7	KLF transcription factor 7	-1.178	6.919
1373	CPS1	carbamoyl-phosphate synthase 1	-6.421	20.171
2335	FN1	fibronectin 1	-2.127	8.119
112268430	LOC112268430		-2	7.072
105373869	LINC01614	long intergenic non-protein coding RNA 1614	-6.074	19.288
57574	MARCHF4	membrane associated ring-CH-type finger 4	1.02	2.733
3485	IGFBP2	insulin like growth factor binding protein 2	-1.861	4.912
3579	CXCR2	C-X-C motif chemokine receptor 2	-1.647	4.566
3577	CXCR1	C-X-C motif chemokine receptor 1	-1.877	4.684
6556	SLC11A1	solute carrier family 11 member 1	-3.38	19.749
1593	CYP27A1	cytochrome P450 family 27 subfamily A member 1	-1.216	2.587
54738	FEV	FEV transcription factor, ETS family member	2.062	2.022
1412	CRYBA2	crystallin beta A2	1.865	2.643
79586	CHPF	chondroitin polymerizing factor	-1.146	6.288
130612	TMEM198	transmembrane protein 198	-1.084	6.054
105373902	LOC105373902	uncharacterized LOC105373902	2.092	4.628
23704	KCNE4	potassium voltage-gated channel subfamily E regulatory subunit 4	-1.067	3.159
7857	SCG2	secretogranin II	1.724	2.917
130340	AP1S3	adaptor related protein complex 1 subunit sigma 3	-1.145	5.206
5270	SERPINE2	serpin family E member 2	-1.176	4.832
1285	COL4A3	collagen type IV alpha 3 chain	1.067	3.208
55022	PID1	phosphotyrosine interaction domain containing 1	1.015	4.025
81618	ITM2C	integral membrane protein 2C	1.634	5.041
9290	GPR55	G protein-coupled receptor 55	1.564	4.093
348761	SPATA3-AS1	SPATA3 antisense RNA 1 (head to head)	-1.413	3.235
10316	NMUR1	neuromedin U receptor 1	1.167	5.544
251	ALPG	alkaline phosphatase, germ cell	-2.102	2.729
248	ALPI	alkaline phosphatase, intestinal	2.955	7.52
9427	ECEL1	endothelin converting enzyme like 1	-2.367	4.606
54575	UGT1A10	UDP glucuronosyltransferase family 1 member A10	1.548	3.599
55355	HJURP	Holliday junction recognition protein	-1.482	7.731
1293	COL6A3	collagen type VI alpha 3 chain	-1.184	3.331
10267	RAMP1	receptor activity modifying protein 1	-2.414	8.276
151176	ERFE	erythroferrone	-2.501	11.208
117581	TWIST2	twist family bHLH transcription factor 2	1.079	2.08
100130449	GPC1-AS1	GPC1 antisense RNA 1	1.751	2.377
189	AGXT	alanine--glyoxylate aminotransferase	-6.007	13.955
105376810	LOC105376810	uncharacterized LOC105376810	1.391	4.592
100379249	BOK-AS1	BOK antisense RNA 1	-1.385	4.898
666	BOK	BCL2 family apoptosis regulator BOK	-1.044	3.441
105373975	LOC105373975		-1.056	3.286
129807	NEU4	neuraminidase 4	1.633	4.076
10752	CHL1	cell adhesion molecule L1 like	1.677	2.348
152330	CNTN4	contactin 4	1.372	5.191
100873975	CNTN4-AS1	CNTN4 antisense RNA 1	1.457	6.577
100507582	BHLHE40-AS1	BHLHE40 antisense RNA 1	-1.526	9.749
8553	BHLHE40	basic helix-loop-helix family member e40	-1.694	10.907
105376938	LOC105376938	uncharacterized LOC105376938	-1.859	3.027
29995	LMCD1	LIM and cysteine rich domains 1	-1.288	9.064
29931	LINC00312	long intergenic non-protein coding RNA 312	-1.082	3.393
5021	OXTR	oxytocin receptor	-2.241	12.057
375323	LHFPL4	LHFPL tetraspan subfamily member 4	2.486	4.129
63924	CIDEC	cell death inducing DFFA like effector c	2.248	6.334
3656	IRAK2	interleukin 1 receptor associated kinase 2	-1.614	9.716
491	ATP2B2	ATPase plasma membrane Ca2+ transporting 2	-4.754	8.623
6529	SLC6A1	solute carrier family 6 member 1	-3.831	11.505
6854	SYN2	synapsin II	1.083	2.329
112268445	LOC112268445	uncharacterized LOC112268445	1.756	2.022
105376959	LOC105376959	uncharacterized LOC105376959	-2.984	10.654
6533	SLC6A6	solute carrier family 6 member 6	-2.489	17.849
80852	GRIP2	glutamate receptor interacting protein 2	-2.043	13.56
23228	PLCL2	phospholipase C like 2	1.627	8.167
131096	KCNH8	potassium voltage-gated channel subfamily H member 8	-1.545	5.55
151648	SGO1	shugoshin 1	-1.24	6.093
100874028	SGO1-AS1	SGO1 antisense RNA 1	-1.352	6.68
79750	ZNF385D	zinc finger protein 385D	1.118	2.336
105376993	LOC105376993	uncharacterized LOC105376993	2.607	3.061
7068	THRB	thyroid hormone receptor beta	1.216	3.563
5915	RARB	retinoic acid receptor beta	-1.172	4.286
23171	GPD1L	glycerol-3-phosphate dehydrogenase 1 like	1.119	5.752
101928114	LINC01811	long intergenic non-protein coding RNA 1811	-3.788	6.634
6769	STAC	SH3 and cysteine rich domain	-1.432	2.629
85443	DCLK3	doublecortin like kinase 3	-1.038	2.39
9881	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	1.328	7.937
50853	VILL	villin like	1.237	4.606
5333	PLCD1	phospholipase C delta 1	1.565	9.734
11280	SCN11A	sodium voltage-gated channel alpha subunit 11	1.529	3.421
1237	CCR8	C-C motif chemokine receptor 8	-2.83	10.409
4336	MOBP	myelin associated oligodendrocyte basic protein	2.149	6.315
956	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3	1.842	4.082
7433	VIPR1	vasoactive intestinal peptide receptor 1	1.482	4.922
100874007	VIPR1-AS1	VIPR1 antisense RNA 1	1.422	4.547
152206	CCDC13	coiled-coil domain containing 13	1.322	6.716
25994	HIGD1A	HIG1 hypoxia inducible domain family member 1A	1.167	9.138
1582	CYP8B1	cytochrome P450 family 8 subfamily B member 1	-7.378	17.903
7123	CLEC3B	C-type lectin domain family 3 member B	1.995	5.918
54716	SLC6A20	solute carrier family 6 member 20	-3.699	11.415
102724297	CCR5AS	CCR5 antisense RNA	-1.112	3.167
4057	LTF	lactotransferrin	1.072	2.347
79442	LRRC2	leucine rich repeat containing 2	-1.436	5.713
6997	TDGF1	teratocarcinoma-derived growth factor 1	-2.417	9.959
993	CDC25A	cell division cycle 25A	-1.323	5.732
1294	COL7A1	collagen type VII alpha 1 chain	-1.23	3.314
100313843	MIR711	microRNA 711	-1.21	2.661
1951	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3	-2.111	11.252
100616112	MIR4793	microRNA 4793	-2.154	6.666
4485	MST1	macrophage stimulating 1	-2.855	8.493
10991	SLC38A3	solute carrier family 38 member 3	-6.231	17.549
3373	HYAL1	hyaluronidase 1	-1.745	3.244
9136	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein	-1.079	10.993
54106	TLR9	toll like receptor 9	1.281	7.867
56920	SEMA3G	semaphorin 3G	1.116	3.431
64943	NT5DC2	5'-nucleotidase domain containing 2	-1.132	5.419
3697	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1	-8.509	21.889
3699	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3	-7.296	20.301
3700	ITIH4	inter-alpha-trypsin inhibitor heavy chain 4	-6.448	16.4
100873993	ITIH4-AS1	ITIH4 antisense RNA 1	-6.49	15.329
389125	MUSTN1	musculoskeletal, embryonic nuclear protein 1	1.18	3.734
7086	TKT	transketolase	-1.016	8.864
776	CACNA1D	calcium voltage-gated channel subunit alpha1 D	-1.065	5.737
353324	SPATA12	spermatogenesis associated 12	-2.787	11.545
8309	ACOX2	acyl-CoA oxidase 2	-1.009	2.815
11170	FAM107A	family with sequence similarity 107 member A	1.752	4.72
105377108	FAM3D-AS1	FAM3D antisense RNA 1	1.296	2.912
131177	FAM3D	FAM3 metabolism regulating signaling molecule D	1.356	3.129
200844	CFAP20DC	CFAP20 domain containing	-1.458	4.198
8618	CADPS	calcium dependent secretion activator	-1.679	6.696
56999	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	-1.155	4.271
100507098	ADAMTS9-AS2	ADAMTS9 antisense RNA 2	1.887	5.664
317649	EIF4E3	eukaryotic translation initiation factor 4E family member 3	1.324	8.11
2850	GPR27	G protein-coupled receptor 27	1.131	2.429
101927249	PDZRN3-AS1	PDZRN3 antisense RNA 1	1.212	4.868
5067	CNTN3	contactin 3	1.398	2.365
6092	ROBO2	roundabout guidance receptor 2	-1.409	2.91
253559	CADM2	cell adhesion molecule 2	1.836	2.478
5627	PROS1	protein S	-1.095	2.569
2838	GPR15	G protein-coupled receptor 15	2.828	6.285
10402	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	-1.01	2.266
1295	COL8A1	collagen type VIII alpha 1 chain	-2.36	9.384
101929357	HP09053	uncharacterized LOC101929357	-1.489	12.181
84319	CMSS1	cms1 ribosomal small subunit homolog	-1.497	13.27
55076	TMEM45A	transmembrane protein 45A	-1.653	4.914
84873	ADGRG7	adhesion G protein-coupled receptor G7	1.151	2.343
25890	ABI3BP	ABI family member 3 binding protein	1.633	5.46
11148	HHLA2	HERV-H LTR-associating 2	2.231	6.174
22989	MYH15	myosin heavy chain 15	1.72	6.203
57650	CIP2A	cellular inhibitor of PP2A	-1.272	7.501
84666	RETNLB	resistin like beta	1.623	2.443
401081	C3orf85	chromosome 3 open reading frame 85	1.137	2.922
10225	CD96	CD96 molecule	1.057	3.869
79413	ZBED2	zinc finger BED-type containing 2	-1.877	3.476
29114	TAGLN3	transgelin 3	1.373	2.073
151888	BTLA	B and T lymphocyte associated	1.214	4.038
54847	SIDT1	SID1 transmembrane family member 1	1.112	3.051
2596	GAP43	growth associated protein 43	1.975	4.762
51365	PLA1A	phospholipase A1 member A	-1.532	4.643
10721	POLQ	DNA polymerase theta	-1.167	4.427
1475	CSTA	cystatin A	-1.007	2.214
111	ADCY5	adenylate cyclase 5	2.016	10.293
105369194	LOC105369194	uncharacterized LOC105369194	1.421	4.382
200810	ALG1L1P	ALG1 like 1, pseudogene	-1.222	4.943
10840	ALDH1L1	aldehyde dehydrogenase 1 family member L1	-2.364	4.529
100874204	ALDH1L1-AS1	ALDH1L1 antisense RNA 1	-2.247	4.074
100862662	ALDH1L1-AS2	ALDH1L1 antisense RNA 2	-2.769	5.095
28999	KLF15	KLF transcription factor 15	-1.636	2.693
114112	TXNRD3	thioredoxin reductase 3	-1.061	11.052
5361	PLXNA1	plexin A1	-1.114	9.642
4171	MCM2	minichromosome maintenance complex component 2	-1.226	8.148
107986126	LOC107986126	uncharacterized LOC107986126	-1.158	6.745
11343	MGLL	monoglyceride lipase	1.076	6.998
107986127	LOC107986127	uncharacterized LOC107986127	1.718	5.753
101927167	GATA2-AS1	GATA2 antisense RNA 1	-1.209	2.789
79825	EFCC1	EF-hand and coiled-coil domain containing 1	1.023	3.677
256076	COL6A5	collagen type VI alpha 5 chain	1.587	2.142
66000	TMEM108	transmembrane protein 108	1.133	2.987
7018	TF	transferrin	-6.607	16.945
6578	SLCO2A1	solute carrier organic anion transporter family member 2A1	1.273	2.935
100507210	LINC02000	long intergenic non-protein coding RNA 2000	2.732	4.709
2047	EPHB1	EPH receptor B1	-1.833	3.432
5523	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha	1.188	5.834
83850	ESYT3	extended synaptotagmin 3	-1.037	3.314
5948	RBP2	retinol binding protein 2	-1.91	2.213
5947	RBP1	retinol binding protein 1	-1.785	4.542
5357	PLS1	plastin 1	1.09	4.573
185	AGTR1	angiotensin II receptor type 1	-1.78	2.05
1359	CPA3	carboxypeptidase A3	1.276	2.847
84343	HPS3	HPS3 biogenesis of lysosomal organelles complex 2 subunit 1	-1.855	6.312
1356	CP	ceruloplasmin	-4.207	9.729
4071	TM4SF1	transmembrane 4 L six family member 1	-1.435	7.603
100874091	TM4SF1-AS1	TM4SF1 antisense RNA 1	-1.959	7.744
7104	TM4SF4	transmembrane 4 L six family member 4	-5.534	11.965
9934	P2RY14	purinergic receptor P2Y14	1.448	4.557
285313	IGSF10	immunoglobulin superfamily member 10	1.456	2.85
13	AADAC	arylacetamide deacetylase	-7.231	19.266
56670	SUCNR1	succinate receptor 1	-1.206	3.39
5028	P2RY1	purinergic receptor P2Y1	1.698	5.989
4311	MME	membrane metalloendopeptidase	-1.41	2.836
79674	VEPH1	ventricular zone expressed PH domain containing 1	1.039	2.771
5806	PTX3	pentraxin 3	1.194	4.608
401097	C3orf80	chromosome 3 open reading frame 80	-1.43	4.307
80117	ARL14	ADP ribosylation factor like GTPase 14	1.666	7.077
101928405	LINC02023	long intergenic non-protein coding RNA 2023	2.621	3.746
57709	SLC7A14	solute carrier family 7 member 14	2.068	2.24
200916	RPL22L1	ribosomal protein L22 like 1	-1.785	9.13
56648	EIF5A2	eukaryotic translation initiation factor 5A2	-1.373	9.742
6514	SLC2A2	solute carrier family 2 member 2	-8.12	19.231
1894	ECT2	epithelial cell transforming 2	-1.685	11.13
22871	NLGN1	neuroligin 1	2.145	2.972
89857	KLHL6	kelch like family member 6	1.049	3.948
90113	VWA5B2	von Willebrand factor A domain containing 5B2	1.511	3.04
110599564	EEF1AKMT4	EEF1A lysine methyltransferase 4	-1.157	6.938
1181	CLCN2	chloride voltage-gated channel 2	1.014	5.994
7066	THPO	thrombopoietin	-4.189	9.959
8646	CHRD	chordin	-1.489	3.807
2049	EPHB3	EPH receptor B3	-1.126	2.789
200879	LIPH	lipase H	1.149	3.772
344887	NMRAL2P	NmrA like redox sensor 2, pseudogene	1.688	4.561
197	AHSG	alpha 2-HS glycoprotein	-7.499	19.044
26998	FETUB	fetuin B	-3.324	3.748
3273	HRG	histidine rich glycoprotein	-7.406	17.693
3827	KNG1	kininogen 1	-4.465	9.479
9370	ADIPOQ	adiponectin, C1Q and collagen domain containing	3.234	3.409
5648	MASP1	MBL associated serine protease 1	-2.783	6.125
6750	SST	somatostatin	3.03	4.392
105374264	LOC105374264	uncharacterized LOC105374264	-3.103	11.224
285386	TPRG1	tumor protein p63 regulated 1	-1.188	4.568
107986170	LOC107986170	replaced by ID 10686	-4.926	14.11
9076	CLDN1	claudin 1	-5.063	33.095
10686	CLDN16	claudin 16	-3.578	10.288
3556	IL1RAP	interleukin 1 receptor accessory protein	-2.008	10.203
84239	ATP13A4	ATPase 13A4	1.585	3.126
101929198	ATP13A4-AS1	ATP13A4 antisense RNA 1	1.51	2.867
105374285	LINC02038	long intergenic non-protein coding RNA 2038	1.154	4.159
80235	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z	1.409	6.22
4241	MELTF	melanotransferrin	-1.055	2.924
105374309	LOC105374309	uncharacterized LOC105374309	2.48	3.851
